1.6373340859340863e-50,3.5404088759943533e-48,6.970585152151666e-46,1.2520481871495135e-43,2.0554237856561112e-41,3.089251478857607e-39,4.2578775566713994e-37,5.3915393975559e-35,6.283912815211104e-33,6.755427891094022e-31,6.714577213997757e-29,6.18711158504741e-27,5.302347331713653e-25,4.2428203361911876e-23,3.1846250515253662e-21,2.259905746734524e-19,1.5205045492261112e-17,9.779786117855273e-16,6.06023356126257e-14,3.647640492031246e-12,2.1475141120296138e-10,1.2409950871336292e-08,7.05694420738255e-07,3.9324740106931285e-05,0.0021300186317484383
1.673978286553236e-50,3.6135943353595536e-48,7.10347334082148e-46,1.2740190953677458e-43,2.0885731318198083e-41,3.1345867496192715e-39,4.314705181877061e-37,5.456708217609656e-35,6.352507118784959e-33,6.82206983144393e-31,6.77466527273546e-29,6.237724960973917e-27,5.343085267533548e-25,4.2745199661586465e-23,3.208866954360036e-21,2.278171040454424e-19,1.5343206736235218e-17,9.883895482909805e-16,6.138110989405733e-14,3.7042236712136836e-12,2.1878864982836776e-10,1.2687854021421161e-08,7.236395318703534e-07,4.046013661718051e-05,0.0021958172256575552
1.7093709007201507e-50,3.684166708397567e-48,7.231422015801693e-46,1.2951495289122788e-43,2.1202513923389167e-41,3.177980656604159e-39,4.368984144379262e-37,5.518828274432771e-35,6.417792793207106e-33,6.885493336468155e-31,6.831471630446551e-29,6.2858126185181085e-27,5.381885087125633e-25,4.3048601628766055e-23,3.232261639068437e-21,2.295892018313635e-19,1.5478278960749922e-17,9.986536375129295e-16,6.215142071024126e-14,3.760637940231742e-12,2.228276781873931e-10,1.2967279146080875e-08,7.418475415518758e-07,4.160530461317238e-05,0.0022620713615795446
1.7435759197296215e-50,3.7522688890738396e-48,7.35473220557983e-46,1.3154982080677006e-43,2.1506555374647548e-41,3.219550989548435e-39,4.420875612244388e-37,5.578105593129808e-35,6.48002330113344e-33,6.945669923801657e-31,6.885474502655434e-29,6.331562913329779e-27,5.418901359978647e-25,4.333968926121369e-23,3.2548079068719404e-21,2.3131111894074387e-19,1.5610551265805043e-17,1.0087982907170013e-15,6.291106531567571e-14,3.816898189060509e-12,2.2686993961436003e-10,1.3249320883240128e-08,7.601446457896336e-07,4.2738319810365476e-05,0.0023289915779017892
1.7766538749636347e-50,3.8180377094506225e-48,7.473703360870368e-46,1.3350097721809695e-43,2.1798628606777318e-41,3.2594065717518827e-39,4.470529456194533e-37,5.634735686079397e-35,6.539449465206565e-33,7.002781099621878e-31,6.936870968457092e-29,6.375148810304912e-27,5.454280414437705e-25,4.361977292411309e-23,3.2764133213395898e-21,2.3298679723009025e-19,1.574032449563771e-17,1.018785911791117e-15,6.366568106048955e-14,3.873025562270508e-12,2.3091875548911916e-10,1.3530825700333994e-08,7.785396597522757e-07,4.387835825749304e-05,0.0023948976372736566
1.8086623436856783e-50,3.8816064201273024e-48,7.588643118286557e-46,1.3538013512168863e-43,2.2079411102167593e-41,3.297648415151701e-39,4.518086541188909e-37,5.68890795712902e-35,6.59598879619025e-33,7.057212988419374e-31,6.985841781749442e-29,6.416731211327305e-27,5.488165188223728e-25,4.388924364464912e-23,3.297323588011425e-21,2.3461998641009443e-19,1.5867934368872947e-17,1.0285931858199521e-15,6.441566782449425e-14,3.929051130359308e-12,2.3498068090463504e-10,1.3808159581606057e-08,7.970791134195008e-07,4.5024370695680763e-05,0.002461221783129226
1.8396566283532894e-50,3.9431078449013265e-48,7.699202696812559e-46,1.3719117458975596e-43,2.2349531874133207e-41,3.3343709328986004e-39,4.563681222003807e-37,5.740810539980575e-35,6.649844532023609e-33,7.1091404546428184e-31,7.032553892843585e-29,6.456462719512219e-27,5.520700808659694e-25,4.414612819434568e-23,3.3175882390938432e-21,2.3621440314616787e-19,1.5993780169102488e-17,1.0382976462921226e-15,6.516147149624358e-14,3.985023631749827e-12,2.390674728665551e-10,1.408720876069507e-08,8.157602379961481e-07,4.6177565262091897e-05,0.0025278991859606754
1.8696906392608602e-50,4.002678339897757e-48,7.805982308287868e-46,1.3893770444247756e-43,2.2609577418093713e-41,3.369663240569283e-39,4.607444083795947e-37,5.790373063661584e-35,6.701323511718644e-33,7.158724816044799e-31,7.077163217485367e-29,6.494491938319692e-27,5.5520331647064885e-25,4.439389434443664e-23,3.3372532868132878e-21,2.377739386790901e-19,1.6116407443081134e-17,1.0479064381612303e-15,6.590362547779495e-14,4.0410216617543e-12,2.4316257111115853e-10,1.4367674544304423e-08,8.34177544272541e-07,4.734356857000118e-05,0.0025951637402204138
1.898818018831894e-50,4.060218583534143e-48,7.909189536041442e-46,1.4062308941674794e-43,2.286009797396447e-41,3.403610573422178e-39,4.649504946849562e-37,5.83773170938154e-35,6.75056978227437e-33,7.206115791551983e-31,7.119817742575012e-29,6.530968372832658e-27,5.581745659359419e-25,4.463315800371358e-23,3.3563621920772813e-21,2.39302919759682e-19,1.6236955019081272e-17,1.057426935150299e-15,6.664282765523646e-14,4.097170576021357e-12,2.4718345162961863e-10,1.4649624619641164e-08,8.527076410677023e-07,4.850005245911245e-05,0.0026631740475776106
1.9270935533936108e-50,4.1158796771160486e-48,8.009002023126841e-46,1.4225047810025282e-43,2.310161424750241e-41,3.436295840999329e-39,4.689846288578772e-37,5.883139092789044e-35,6.797716897664238e-33,7.2514536248263265e-31,7.160661042104284e-29,6.566047952130914e-27,5.610333779744581e-25,4.486449150173691e-23,3.374957198136666e-21,2.4080642531995434e-19,1.635584497453041e-17,1.0668671319801381e-15,6.738005571447456e-14,4.153426083633243e-12,2.5122182857038237e-10,1.4933738126164402e-08,8.713308753813846e-07,4.965407783521339e-05,0.002729477949032398
