z,T,P,Q,IB_ane,IB,1B,B_diene,NB_ane,trans_B,cis_B,water,EtOH,TBA,ETBE,di_IB,tri_IB
0.0,343.15,2200.0,8.354113461538462e-06,0.0036292707692307693,0.02791418192307692,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.0115653775,0.03145593942307692,0.004239827692307693,0.00795894923076923,0.0,0.0
0.0015535687913821052,343.1341325652009,2199.999303840003,8.354113461538462e-06,0.0036292707692307693,0.027894061317189498,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011551052046948037,0.03145242409446816,0.004254153145359656,0.007962464559377993,1.139912113348307e-06,7.557171710040574e-35
0.0031071375827642104,343.1182909403269,2199.9986074888925,8.354113461538462e-06,0.0036292707692307693,0.02787396685626927,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011536746670949415,0.03144891556187589,0.004268458521358277,0.007965973091970262,2.2801882780166516e-06,2.9846571857313113e-34
0.004660706374146315,343.1024751233689,2199.997910946773,8.354113461538462e-06,0.0036292707692307693,0.02785389849236858,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011522461347375628,0.03144541380342128,0.004282743844932065,0.007969474850424872,3.420829214163925e-06,6.630234290134702e-34
0.006214275165528421,343.08668511225267,2199.9972142137517,8.354113461538462e-06,0.0036292707692307693,0.027833856177650808,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011508196051636076,0.031441918797293245,0.004297009140671617,0.007972969856552905,4.561835639256659e-06,1.163683805467427e-33
0.0077678439569105265,343.07092090483917,2199.996517289934,8.354113461538462e-06,0.0036292707692307693,0.027813839864390393,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011493950759178072,0.03143843052174846,0.0043112544331296195,0.007976458132097691,5.7032082680690304e-06,1.794983337431714e-33
0.00932141274829263,343.05518249892447,2199.9958201754275,8.354113461538462e-06,0.0036292707692307693,0.02779384950497282,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011479725445486842,0.03143494895511135,0.004325479746820851,0.007979939698734808,6.844947812682855e-06,2.5515560468537523e-33
0.010874981539674736,343.0394698922395,2199.995122870339,8.354113461538462e-06,0.0036292707692307693,0.02777388505189461,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011465520086085515,0.03143147407577407,0.004339685106222178,0.007983414578072081,7.987054982487596e-06,3.428133488131675e-33
0.012428550331056842,343.02378308245045,2199.994425374776,8.354113461538462e-06,0.0036292707692307693,0.02775394645776334,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011451334656535136,0.031428005862196566,0.004353870535772557,0.007986882791649587,9.129530484180355e-06,4.4195447481143244e-33
0.013982119122438947,343.00812206715835,2199.9937276888454,8.354113461538462e-06,0.0036292707692307693,0.027734033675297632,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01143716913243466,0.03142454429290651,0.004368036059873033,0.007990344360939646,1.0272375021765875e-05,5.520716446101249e-33
0.015535687913821053,342.99248684389954,2199.9930298126565,8.354113461538462e-06,0.0036292707692307693,0.027714146657327157,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011423023489420947,0.03142108934649932,0.004382181702886745,0.007993799307346828,1.1415589296556548e-05,6.726672733842708e-33
0.017089256705203157,342.97687741014516,2199.9923317463176,8.354113461538462e-06,0.0036292707692307693,0.02769428535679263,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011408897703168776,0.0314176410016382,0.004396307489138916,0.007997247652207953,1.2559174007172398e-05,8.032535295539667e-33
0.01864282549658526,342.9612937633016,2199.9916334899376,8.354113461538462e-06,0.0036292707692307693,0.02767444972674581,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011394791749390829,0.03141419923705407,0.004410413442916863,0.008000689416792087,1.37031298495411e-05,9.433523347843808e-33
0.020196394287967368,342.94573590071025,2199.9909350436255,8.354113461538462e-06,0.0036292707692307693,0.02765463972034951,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.0113807056038377,0.03141076403154561,0.004424499588469992,0.008004124622300544,1.4847457516897975e-05,1.0924953639857523e-32
0.021749963079349472,342.9302038196475,2199.990236407491,8.354113461538462e-06,0.0036292707692307693,0.02763485529087759,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011366639242297897,0.031407335363979265,0.004438565950009797,0.008007553289866886,1.5992157699785978e-05,1.2502240453133902e-32
0.02330353187073158,342.9146975173248,2199.9895375816445,8.354113461538462e-06,0.0036292707692307693,0.027615096391714944,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01135259264059783,0.031403913213289225,0.004452612551709862,0.008010975440556926,1.7137231086055702e-05,1.4160895601676756e-32
0.024857100662113683,342.89921699088865,2199.9888385661957,8.354113461538462e-06,0.0036292707692307693,0.02759536297635753,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011338565774601829,0.03140049755847743,0.004466639417705863,0.008014391095368719,1.828267836086539e-05,1.5896528431940596e-32
0.026410669453495787,342.88376223742074,2199.9881393612554,8.354113461538462e-06,0.0036292707692307693,0.027575654998412344,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011324558620212128,0.03139708837861358,0.004480646572095564,0.008017800275232575,1.9428500206680937e-05,1.7704845822830647e-32
0.027964238244877895,342.86833325393764,2199.987439966935,8.354113461538462e-06,0.0036292707692307693,0.027555972411597428,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011310571153368873,0.03139368565283511,0.004494634038938819,0.008021203001011045,2.0574697303275867e-05,1.9581652185702852e-32
0.02951780703626,342.85293003739105,2199.986740383346,8.354113461538462e-06,0.0036292707692307693,0.027536315169741876,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011296603350050121,0.03139028936034722,0.004508601842257572,0.008024599293498936,2.1721270327731335e-05,2.1522849464363835e-32
0.031071375827642106,342.8375525846677,2199.9860406105995,8.354113461538462e-06,0.0036292707692307693,0.027516683226785823,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011282655186271837,0.03138689948042286,0.004522550006035855,0.008027989173423294,2.2868219954436177e-05,2.3524437135070977e-32
0.03262494461902421,342.8222008925895,2199.9853406488082,8.354113461538462e-06,0.0036292707692307693,0.027497076536780456,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011268726638087898,0.03138351599240273,0.004536478554219794,0.008031372661443421,2.401554685508683e-05,2.5582512206532323e-32
0.034178513410406314,342.8068749579132,2199.984640498084,8.354113461538462e-06,0.0036292707692307693,0.027477495053888006,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011254817681590092,0.03138013887569529,0.0045503875107176,0.008034749778150862,2.5163251698687398e-05,2.769326921990663e-32
0.03573208220178842,342.79157477733077,2199.983940158541,8.354113461538462e-06,0.0036292707692307693,0.027457938732381754,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011240928292908115,0.03137676810977674,0.0045642768993995764,0.008038120544069414,2.6311335151549616e-05,2.985300024880341e-32
0.03728565099317052,342.77630034746915,2199.983239630291,8.354113461538462e-06,0.0036292707692307693,0.027438407526646023,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011227058448209577,0.03137340367419104,0.004578146744098116,0.008041484979655117,2.745979787729287e-05,3.2058094899282833e-32
0.03883921978455263,342.7610516648903,2199.982538913448,8.354113461538462e-06,0.0036292707692307693,0.027418901391176188,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011213208123699992,0.031370045548549885,0.004591997068607701,0.008044843105296266,2.8608640536844195e-05,3.430504030985582e-32
0.040392788575934736,342.7458287260914,2199.981838008126,8.354113461538462e-06,0.0036292707692307693,0.02739942028057867,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01119937729562279,0.031366693712532756,0.004605827896684902,0.008048194941313395,2.975786378843823e-05,3.6590421151483945e-32
0.04194635736731684,342.7306315275046,2199.9811369144395,8.354113461538462e-06,0.0036292707692307693,0.02737996414957093,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01118556594025931,0.03136334814588686,0.004619639252048383,0.008051540507959294,3.090746828761731e-05,3.891091962757956e-32
0.043499926158698944,342.715460065497,2199.980435632503,8.354113461538462e-06,0.0036292707692307693,0.02736053295298149,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011171774033928798,0.031360008828427155,0.004633431158378894,0.008054879825418998,3.205745468723138e-05,4.126331547400566e-32
0.04505349495008105,342.70031433637087,2199.9797341624317,8.354113461538462e-06,0.0036292707692307693,0.027341126645749902,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011158001552988416,0.031356675740036366,0.004647203639319277,0.00805821291380979,3.320782363743802e-05,4.3644485959076016e-32
0.04660706374146316,342.68519433636345,2199.9790325043405,8.354113461538462e-06,0.0036292707692307693,0.027321745182926776,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01114424847383323,0.03135334886066495,0.004660956718474462,0.008061539793181199,3.435857578570249e-05,4.605140588355506e-32
0.04816063253284526,342.6701000616472,2199.9783306583454,8.354113461538462e-06,0.0036292707692307693,0.02730238851967377,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01113051477289622,0.03135002817033115,0.004674690419411471,0.008064860483515008,3.550971177679765e-05,4.8481147580657944e-32
0.04971420132422737,342.65503150832944,2199.9776286245624,8.354113461538462e-06,0.0036292707692307693,0.02728305661126358,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011116800426648279,0.031346713649120915,0.0046884047656594145,0.00806817500472524,3.666123225280404e-05,5.093088091605054e-32
0.05126777011560947,342.6399886724527,2199.976926403108,8.354113461538462e-06,0.0036292707692307693,0.02726374941307996,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011103105411598202,0.03134340527718798,0.004702099780709491,0.008071483376658172,3.7813137853109806e-05,5.339787328784942e-32
0.052821338906991575,342.6249715499944,2199.9762239940987,8.354113461538462e-06,0.0036292707692307693,0.0272444668806177,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.0110894297042927,0.031340103034753826,0.004715775488014992,0.008074785619092329,3.8965429214410755e-05,5.587948962662184e-32
0.054374907698373685,342.6099801368672,2199.975521397652,8.354113461538462e-06,0.0036292707692307693,0.027225208969482644,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011075773281316394,0.031336806902107675,0.004729431910991297,0.008078081751738481,4.011810697071035e-05,5.837319239538586e-32
0.05592847648975579,342.59501442891866,2199.9748186138854,8.354113461538462e-06,0.0036292707692307693,0.027205975635391684,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011062136119291816,0.03133351685960651,0.004743069073015875,0.008081371794239647,4.1271171753319674e-05,6.087654158961012e-32
0.05748204528113789,342.58007442193144,2199.974115642917,8.354113461538462e-06,0.0036292707692307693,0.02718676683417275,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011048518194879406,0.03133023288767506,0.004756686997428286,0.008084655766171093,4.2424624190857454e-05,6.338719473721403e-32
0.05903561407252,342.56516011162336,2199.9734124848637,8.354113461538462e-06,0.0036292707692307693,0.02716758252176483,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011034919484777514,0.03132695496680582,0.0047702857075301785,0.008087933687040336,4.3578464909250076e-05,6.590290689856776e-32
0.0605891828639021,342.55027149364713,2199.972709139846,8.354113461538462e-06,0.0036292707692307693,0.02714842265421795,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.011021339965722401,0.03132368307755901,0.0047838652265852905,0.00809120557628714,4.473269453173156e-05,6.84215306664921e-32
0.06214275165528421,342.5354085635906,2199.9720056079814,8.354113461538462e-06,0.0036292707692307693,0.02712928718769319,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01100777961448824,0.03132041720056264,0.004797425577819451,0.008094471453283516,4.588731367884358e-05,7.094101616625863e-32
0.06369632044666632,342.52057131697666,2199.9713018893904,8.354113461538462e-06,0.0036292707692307693,0.02711017607846267,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010994238407887113,0.03131715731651243,0.0048109667844205796,0.008097731337333724,4.704232296843541e-05,7.345941105558955e-32
0.06524988923804842,342.5057597492633,2199.9705979841915,8.354113461538462e-06,0.0036292707692307693,0.027091089282909563,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010980716322769011,0.031313903406171885,0.0048244888695386815,0.00810098524767427,4.819772301566401e-05,7.597486052465786e-32
0.06680345802943052,342.49097385584344,2199.9698938925053,8.354113461538462e-06,0.0036292707692307693,0.027072026757528088,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010967213336021835,0.03131065545037224,0.004837991856285856,0.008104233203473912,4.935351443299396e-05,7.848560729608716e-32
0.06835702682081263,342.47621363204524,2199.9691896144523,8.354113461538462e-06,0.0036292707692307693,0.027052988458923507,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010953729424571401,0.031307413430012504,0.00485147576773629,0.00810747522383365,5.050969783019751e-05,8.098999162495192e-32
0.06991059561219473,342.4614790731318,2199.968485150153,8.354113461538462e-06,0.0036292707692307693,0.027033974343812134,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01094026456538143,0.03130417732605941,0.0048649406269262625,0.00811071132778674,5.166627381435451e-05,8.348645129877715e-32
0.07146416440357684,342.44677017430115,2199.967780499728,8.354113461538462e-06,0.0036292707692307693,0.027014984369021323,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010926818735453555,0.03130094711954747,0.004878386456854137,0.00811394153429868,5.2823242989852495e-05,8.597352163753869e-32
0.07301773319495894,342.4320869306867,2199.9670756633,8.354113461538462e-06,0.0036292707692307693,0.02699601849148948,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01091339191182732,0.031297722791578934,0.004891813280480373,0.008117165862267215,5.3980605958386626e-05,8.844983549366304e-32
0.07457130198634104,342.4174293373566,2199.96637064099,8.354113461538462e-06,0.0036292707692307693,0.026977076668266063,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010899984071580176,0.031294504323323806,0.004905221120727516,0.008120384330522345,5.513836331895968e-05,9.09141232520274e-32
0.07612487077772316,342.40279738931423,2199.9656654329206,8.354113461538462e-06,0.0036292707692307693,0.026958158856511562,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.01088659519182749,0.03129129169601984,0.004918610000480202,0.008123596957826313,5.6296515667882124e-05,9.336521282995973e-32
0.07767843956910526,342.38819108149795,2199.9649600392136,8.354113461538462e-06,0.0036292707692307693,0.026939265013497533,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010873225249722536,0.031288084890972546,0.004931979942585157,0.00812680376287361,5.7455063598772046e-05,9.580202967723863e-32
0.07923200836048737,342.37361040878125,2199.9642544599924,8.354113461538462e-06,0.0036292707692307693,0.026920395096606563,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010859874222456496,0.03128488388955518,0.004945330969851196,0.008130004764290976,5.8614007702555145e-05,9.822359677609342e-32
0.08078557715186947,342.3590553659725,2199.9635486953803,8.354113461538462e-06,0.0036292707692307693,0.02690154906333229,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010846542087258467,0.031281688673208755,0.004958663105049226,0.008133199980637398,5.97733485674648e-05,1.0062903464120418e-31
0.08233914594325158,342.3445259478154,2199.962842745501,8.354113461538462e-06,0.0036292707692307693,0.026882726871279405,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010833228821395452,0.03127849922344204,0.00497197637091224,0.008136389430404112,6.093308677904206e-05,1.0301756131970166e-31
0.08389271473463368,342.33002214898846,2199.962136610478,8.354113461538462e-06,0.0036292707692307693,0.026863928478163643,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010819934402172368,0.03127531552183155,0.004985270790135324,0.008139573132014606,6.209322292013552e-05,1.053884923911674e-31
0.08544628352601578,342.3155439641054,2199.961430290436,8.354113461538462e-06,0.0036292707692307693,0.02684515384181178,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010806658806932039,0.03127213755002155,0.004998546385375654,0.008142751103824607,6.325375757090153e-05,1.0774124096763345e-31
0.08699985231739789,342.30109138771485,2199.9607237855,8.354113461538462e-06,0.0036292707692307693,0.026826402920161644,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010793402013055202,0.03126896528972405,0.005011803179252491,0.0081459233641221,6.441469130880401e-05,1.1007531769358277e-31
0.08855342110877999,342.2866644143007,2199.9600170957942,8.354113461538462e-06,0.0036292707692307693,0.026807675671262115,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.0107801639979605,0.03126579872271885,0.005025041194347192,0.008149089931127307,6.557602470861455e-05,1.12390330745949e-31
0.0901069899001621,342.2722630382816,2199.959310221445,8.354113461538462e-06,0.0036292707692307693,0.02678897205327311,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010766944739104492,0.031262637830853444,0.0050382604532032,0.00815225082299271,6.673775834241237e-05,1.1468598583411636e-31
0.09166055869154421,342.2578872540115,2199.9586031625768,8.354113461538462e-06,0.0036292707692307693,0.026770292024465594,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010753744213981644,0.03125948259604312,0.0050514609783260484,0.008155406057803032,6.789989277958433e-05,1.1696208619991995e-31
0.09321412748292632,342.2435370557794,2199.9578959193173,8.354113461538462e-06,0.0036292707692307693,0.026751635543221592,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010740562400124332,0.03125633300027091,0.005064642792183361,0.008158555653575242,6.906242858682496e-05,1.1921853261764545e-31
0.09476769627430842,342.2292124378092,2199.957188491792,8.354113461538462e-06,0.0036292707692307693,0.026733002568034157,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010727399275102844,0.03125318902558759,0.00507780591720485,0.008161699628258563,7.022536632813638e-05,1.214553233940293e-31
0.09632126506569053,342.21491339426,2199.956480880128,8.354113461538462e-06,0.0036292707692307693,0.026714393057507405,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010714254816525375,0.03125005065411169,0.005090950375782319,0.008164837999734465,7.138870656482842e-05,1.2367255436825865e-31
0.09787483385707263,342.20063991922586,2199.955773084452,8.354113461538462e-06,0.0036292707692307693,0.026695806970356485,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010701129002038033,0.03124691786802949,0.00510407619026966,0.00816797078581666,7.255244985551851e-05,1.258704189119714e-31
0.09942840264845473,342.18639200673596,2199.955065104893,8.354113461538462e-06,0.0036292707692307693,0.02667724426540761,0.01085592673076923,0.00037706365384615383,0.00031634384615384617,5.417423076923077e-05,3.669230769230769e-06,0.010688021809324837,0.031243790649595038,0.0051171833829828555,0.008171098004251117,7.37165967561317e-05,1.2804920792925599e-31
